student_id,course_id,grade,semester
269,MATH1131,F,Semester 6
269,CSE2100,A,Semester 6
269,CSE1010,W,Semester 6
269,STAT3025,B,Semester 6
270,CSE1010,D,Semester 1
270,CSE1010,B,Semester 1
270,MATH1131,C,Semester 1
270,MATH1131,C,Semester 1
270,MATH2210,A,Semester 2
270,MATH1131,B,Semester 2
270,CSE1010,A,Semester 2
270,MATH1131,A,Semester 2
270,CSE1010,B,Semester 3
270,CSE2100,F,Semester 3
270,CSE1010,F,Semester 3
270,STAT3025,W,Semester 3
270,MATH1131,A,Semester 4
270,CSE1010,A,Semester 4
270,STAT3025,A,Semester 4
270,CSE1010,F,Semester 4
270,MATH2210,D,Semester 5
270,CSE1010,F,Semester 5
270,CSE2010,B,Semester 5
270,MATH1131,W,Semester 5
270,MATH1131,A,Semester 6
270,STAT3025,D,Semester 6
270,CSE1010,C,Semester 6
270,CSE2100,D,Semester 6
271,CSE1010,W,Semester 1
271,CSE1010,W,Semester 1
271,MATH1131,F,Semester 1
271,MATH1131,B,Semester 1
271,MATH1131,B,Semester 2
271,CSE1010,D,Semester 2
271,CSE2100,F,Semester 2
271,CSE1010,C,Semester 2
271,MATH2210,C,Semester 3
271,MATH1131,C,Semester 3
271,MATH1131,F,Semester 3
271,CSE1010,C,Semester 3
271,CSE2100,D,Semester 4
271,MATH1131,B,Semester 4
271,CSE1010,A,Semester 4
271,CSE1010,D,Semester 4
271,MATH2210,C,Semester 5
271,CSE2100,A,Semester 5
271,CSE2010,C,Semester 5
271,MATH1131,F,Semester 5
271,CSE2100,C,Semester 6
271,MATH1131,C,Semester 6
271,MATH2210,A,Semester 6
271,CSE1010,B,Semester 6
272,MATH1131,B,Semester 1
272,MATH1131,C,Semester 1
272,CSE1010,A,Semester 1
272,CSE1010,W,Semester 1
272,CSE1010,B,Semester 2
272,CSE2010,A,Semester 2
272,MATH1131,D,Semester 2
272,MATH1131,B,Semester 2
272,CSE1010,W,Semester 3
272,MATH1131,A,Semester 3
272,CSE1010,W,Semester 3
272,MATH2210,B,Semester 3
272,CSE2010,B,Semester 4
272,STAT3025,B,Semester 4
272,CSE2100,C,Semester 4
272,CSE1010,W,Semester 4
272,CSE2010,A,Semester 5
272,CSE1010,C,Semester 5
272,STAT3025,D,Semester 5
272,CSE3500,C,Semester 5
272,CSE3500,F,Semester 6
272,MATH1131,B,Semester 6
272,CSE1010,W,Semester 6
272,STAT3025,W,Semester 6
273,MATH1131,C,Semester 1
273,MATH1131,F,Semester 1
273,CSE1010,F,Semester 1
273,CSE1010,W,Semester 1
273,MATH1131,B,Semester 2
273,MATH2210,F,Semester 2
273,MATH1131,C,Semester 2
273,CSE2100,B,Semester 2
273,CSE2100,B,Semester 3
273,MATH1131,D,Semester 3
273,MATH2210,A,Semester 3
273,CSE1010,W,Semester 3
273,MATH1131,A,Semester 4
273,STAT3025,F,Semester 4
273,MATH1131,A,Semester 4
273,CSE1010,D,Semester 4
273,STAT3025,B,Semester 5
273,CSE2010,A,Semester 5
273,CSE2100,D,Semester 5
273,MATH1131,B,Semester 5
273,CSE2010,B,Semester 6
273,CSE2100,F,Semester 6
273,MATH2210,C,Semester 6
273,MATH1131,D,Semester 6
274,CSE1010,F,Semester 1
274,MATH1131,F,Semester 1
274,MATH1131,D,Semester 1
274,CSE1010,F,Semester 1
274,CSE2010,D,Semester 2
274,MATH2210,F,Semester 2
274,CSE2100,D,Semester 2
274,CSE1010,W,Semester 2
274,CSE1010,D,Semester 3
274,MATH2210,B,Semester 3
274,CSE2100,A,Semester 3
274,CSE2010,C,Semester 3
274,CSE2010,F,Semester 4
274,MATH1131,F,Semester 4
274,CSE1010,B,Semester 4
274,CSE3500,A,Semester 4
274,CSE3500,A,Semester 5
274,STAT3025,W,Semester 5
274,MATH1131,D,Semester 5
274,MATH1131,W,Semester 5
274,CSE1010,C,Semester 6
274,STAT3025,D,Semester 6
274,CSE3500,A,Semester 6
274,CSE2100,F,Semester 6
275,CSE1010,C,Semester 1
275,MATH1131,B,Semester 1
275,MATH1131,C,Semester 1
275,CSE1010,W,Semester 1
275,MATH1131,B,Semester 2
275,CSE2100,A,Semester 2
275,CSE1010,A,Semester 2
275,MATH1131,C,Semester 2
275,CSE2100,D,Semester 3
275,MATH2210,F,Semester 3
275,MATH1131,A,Semester 3
275,MATH1131,W,Semester 3
275,CSE1010,B,Semester 4
275,MATH1131,F,Semester 4
275,MATH2210,W,Semester 4
275,CSE1010,W,Semester 4
275,CSE2100,C,Semester 5
275,STAT3025,C,Semester 5
275,MATH1131,W,Semester 5
275,CSE1010,F,Semester 5
275,CSE1010,C,Semester 6
275,MATH1131,W,Semester 6
275,CSE2010,C,Semester 6
275,MATH2210,W,Semester 6
276,CSE1010,W,Semester 1
276,MATH1131,C,Semester 1
276,MATH1131,W,Semester 1
276,CSE1010,B,Semester 1
276,MATH2210,C,Semester 2
276,CSE1010,D,Semester 2
276,MATH1131,A,Semester 2
276,CSE2010,F,Semester 2
276,MATH1131,C,Semester 3
276,CSE1010,C,Semester 3
276,CSE2100,W,Semester 3
276,STAT3025,B,Semester 3
276,CSE3500,B,Semester 4
276,CSE2100,D,Semester 4
276,CSE2010,F,Semester 4
276,CSE1010,W,Semester 4
276,CSE1010,F,Semester 5
276,CSE2100,C,Semester 5
276,CSE3500,C,Semester 5
276,MATH1131,B,Semester 5
276,CSE3500,F,Semester 6
276,CSE1010,C,Semester 6
276,MATH1131,C,Semester 6
276,CSE1010,B,Semester 6
277,CSE1010,W,Semester 1
277,MATH1131,A,Semester 1
277,MATH1131,W,Semester 1
277,CSE1010,C,Semester 1
277,MATH1131,A,Semester 2
277,MATH2210,A,Semester 2
277,CSE2100,A,Semester 2
277,CSE1010,F,Semester 2
277,MATH1131,D,Semester 3
277,CSE1010,A,Semester 3
277,CSE2010,C,Semester 3
277,STAT3025,A,Semester 3
277,CSE1010,B,Semester 4
277,MATH1131,A,Semester 4
277,CSE3500,C,Semester 4
277,MATH1131,W,Semester 4
277,CSE2100,A,Semester 5
277,MATH1131,A,Semester 5
277,CSE1010,D,Semester 5
277,CSE1010,F,Semester 5
277,MATH1131,C,Semester 6
277,CSE1010,B,Semester 6
277,CSE3500,W,Semester 6
277,MATH2210,A,Semester 6
278,MATH1131,B,Semester 1
278,MATH1131,W,Semester 1
278,CSE1010,D,Semester 1
278,CSE1010,W,Semester 1
278,CSE1010,W,Semester 2
278,MATH1131,D,Semester 2
278,CSE1010,D,Semester 2
278,MATH1131,A,Semester 2
278,CSE1010,W,Semester 3
278,CSE1010,W,Semester 3
278,MATH1131,D,Semester 3
278,CSE2010,C,Semester 3
278,MATH1131,B,Semester 4
278,CSE1010,F,Semester 4
278,CSE2010,A,Semester 4
278,MATH2210,W,Semester 4
278,CSE2010,D,Semester 5
278,MATH1131,C,Semester 5
278,CSE1010,D,Semester 5
278,STAT3025,D,Semester 5
278,CSE1010,C,Semester 6
278,STAT3025,C,Semester 6
278,MATH1131,D,Semester 6
278,CSE2010,D,Semester 6
279,CSE1010,B,Semester 1
279,CSE1010,D,Semester 1
279,MATH1131,A,Semester 1
279,MATH1131,C,Semester 1
279,CSE2010,A,Semester 2
279,CSE1010,A,Semester 2
279,MATH2210,B,Semester 2
279,MATH1131,F,Semester 2
279,CSE1010,F,Semester 3
279,MATH2210,B,Semester 3
279,MATH1131,F,Semester 3
279,CSE2100,D,Semester 3
279,MATH1131,B,Semester 4
279,CSE1010,D,Semester 4
279,MATH2210,W,Semester 4
279,CSE3500,B,Semester 4
279,CSE2100,D,Semester 5
279,CSE3500,A,Semester 5
279,MATH1131,A,Semester 5
279,MATH2210,B,Semester 5
279,MATH2210,W,Semester 6
279,CSE1010,C,Semester 6
279,STAT3025,F,Semester 6
279,CSE3500,F,Semester 6
280,CSE1010,D,Semester 1
280,MATH1131,A,Semester 1
280,CSE1010,W,Semester 1
280,MATH1131,A,Semester 1
280,MATH2210,A,Semester 2
280,MATH1131,F,Semester 2
280,CSE2010,A,Semester 2
280,MATH1131,C,Semester 2
280,MATH1131,C,Semester 3
280,CSE2010,F,Semester 3
280,MATH2210,D,Semester 3
280,CSE2100,C,Semester 3
280,CSE2100,A,Semester 4
280,CSE1010,D,Semester 4
280,MATH2210,A,Semester 4
280,CSE2010,C,Semester 4
280,MATH1131,A,Semester 5
280,MATH1131,F,Semester 5
280,CSE1010,W,Semester 5
280,CSE1010,A,Semester 5
280,MATH1131,C,Semester 6
280,CSE2010,F,Semester 6
280,CSE2100,A,Semester 6
280,CSE1010,D,Semester 6
281,MATH1131,A,Semester 1
281,CSE1010,D,Semester 1
281,CSE1010,D,Semester 1
281,MATH1131,W,Semester 1
281,CSE2010,A,Semester 2
281,MATH1131,W,Semester 2
281,CSE1010,F,Semester 2
281,CSE2100,D,Semester 2
281,CSE2010,W,Semester 3
281,CSE3500,D,Semester 3
281,MATH1131,C,Semester 3
281,CSE2100,A,Semester 3
281,CSE3500,A,Semester 4
281,CSE2100,D,Semester 4
281,CSE2010,W,Semester 4
281,CSE1010,A,Semester 4
281,CSE1010,A,Semester 5
281,MATH1131,A,Semester 5
281,MATH1131,F,Semester 5
281,CSE1010,W,Semester 5
281,CSE1010,B,Semester 6
281,CSE1010,C,Semester 6
281,CSE2010,A,Semester 6
281,MATH1131,A,Semester 6
282,CSE1010,F,Semester 1
282,MATH1131,A,Semester 1
282,CSE1010,D,Semester 1
282,MATH1131,B,Semester 1
282,CSE2010,B,Semester 2
282,MATH1131,C,Semester 2
282,CSE1010,D,Semester 2
282,MATH2210,W,Semester 2
282,CSE2010,F,Semester 3
282,MATH1131,C,Semester 3
282,CSE1010,B,Semester 3
282,STAT3025,F,Semester 3
282,CSE2010,C,Semester 4
282,CSE1010,B,Semester 4
282,MATH1131,A,Semester 4
282,MATH2210,C,Semester 4
282,MATH1131,W,Semester 5
282,CSE2100,W,Semester 5
282,MATH2210,F,Semester 5
282,CSE2010,C,Semester 5
282,MATH2210,W,Semester 6
282,CSE2100,A,Semester 6
282,CSE2010,B,Semester 6
282,CSE1010,F,Semester 6
283,MATH1131,A,Semester 1
283,CSE1010,A,Semester 1
283,CSE1010,B,Semester 1
283,MATH1131,C,Semester 1
283,CSE2100,C,Semester 2
283,CSE1010,B,Semester 2
283,MATH1131,D,Semester 2
283,MATH2210,B,Semester 2
283,CSE1010,D,Semester 3
283,MATH1131,F,Semester 3
283,STAT3025,B,Semester 3
283,CSE2010,B,Semester 3
283,MATH1131,C,Semester 4
283,CSE1010,B,Semester 4
283,CSE3500,F,Semester 4
283,CSE2010,W,Semester 4
283,CSE2010,W,Semester 5
283,MATH2210,D,Semester 5
283,MATH1131,B,Semester 5
283,MATH1131,A,Semester 5
283,MATH2210,W,Semester 6
283,CSE2100,C,Semester 6
283,CSE3500,A,Semester 6
283,CSE2010,F,Semester 6
284,MATH1131,A,Semester 1
284,MATH1131,D,Semester 1
284,CSE1010,C,Semester 1
284,CSE1010,A,Semester 1
284,MATH1131,D,Semester 2
284,MATH2210,B,Semester 2
284,CSE1010,C,Semester 2
284,CSE2010,C,Semester 2
284,MATH1131,F,Semester 3
284,CSE1010,F,Semester 3
284,MATH2210,F,Semester 3
284,CSE2010,B,Semester 3
284,CSE1010,C,Semester 4
284,MATH2210,D,Semester 4
284,CSE2010,W,Semester 4
284,CSE1010,C,Semester 4
284,CSE1010,F,Semester 5
284,STAT3025,F,Semester 5
284,MATH1131,W,Semester 5
284,CSE2100,A,Semester 5
284,CSE1010,D,Semester 6
284,CSE1010,D,Semester 6
284,MATH1131,W,Semester 6
284,CSE2010,W,Semester 6
285,CSE1010,F,Semester 1
285,MATH1131,D,Semester 1
285,CSE1010,D,Semester 1
285,MATH1131,W,Semester 1
285,MATH1131,C,Semester 2
285,CSE1010,W,Semester 2
285,MATH2210,F,Semester 2
285,MATH1131,D,Semester 2
285,MATH1131,A,Semester 3
285,CSE1010,A,Semester 3
285,CSE2010,D,Semester 3
285,CSE2100,C,Semester 3
285,CSE1010,C,Semester 4
285,MATH1131,A,Semester 4
285,CSE3500,A,Semester 4
285,STAT3025,B,Semester 4
285,MATH1131,B,Semester 5
285,CSE1010,A,Semester 5
285,MATH2210,F,Semester 5
285,CSE2100,F,Semester 5
285,CSE1010,W,Semester 6
285,CSE2100,W,Semester 6
285,STAT3025,F,Semester 6
285,MATH1131,B,Semester 6
286,CSE1010,C,Semester 1
286,CSE1010,A,Semester 1
286,MATH1131,D,Semester 1
286,MATH1131,B,Semester 1
286,CSE1010,A,Semester 2
286,CSE1010,F,Semester 2
286,CSE2010,D,Semester 2
286,MATH1131,W,Semester 2
286,CSE1010,A,Semester 3
286,MATH1131,F,Semester 3
286,CSE2100,D,Semester 3
286,MATH2210,F,Semester 3
286,MATH1131,A,Semester 4
286,MATH2210,B,Semester 4
286,STAT3025,C,Semester 4
286,CSE3500,C,Semester 4
286,CSE2100,B,Semester 5
286,STAT3025,D,Semester 5
286,MATH2210,F,Semester 5
286,CSE2010,A,Semester 5
286,MATH1131,C,Semester 6
286,CSE1010,D,Semester 6
286,CSE1010,W,Semester 6
286,CSE2100,D,Semester 6
287,CSE1010,W,Semester 1
287,CSE1010,A,Semester 1
287,MATH1131,A,Semester 1
287,MATH1131,F,Semester 1
287,CSE1010,D,Semester 2
287,CSE2010,B,Semester 2
287,MATH2210,F,Semester 2
287,CSE1010,B,Semester 2
287,CSE2010,B,Semester 3
287,MATH2210,F,Semester 3
287,MATH1131,C,Semester 3
287,CSE1010,W,Semester 3
287,CSE1010,B,Semester 4
287,MATH1131,B,Semester 4
287,CSE1010,A,Semester 4
287,MATH2210,B,Semester 4
287,CSE2100,A,Semester 5
287,STAT3025,A,Semester 5
287,MATH2210,B,Semester 5
287,CSE1010,B,Semester 5
287,STAT3025,F,Semester 6
287,CSE1010,F,Semester 6
287,MATH2210,A,Semester 6
287,MATH1131,D,Semester 6
288,MATH1131,F,Semester 1
288,MATH1131,A,Semester 1
288,CSE1010,C,Semester 1
288,CSE1010,F,Semester 1
288,MATH2210,D,Semester 2
288,CSE1010,D,Semester 2
288,CSE2010,B,Semester 2
288,CSE2100,A,Semester 2
288,CSE1010,W,Semester 3
288,CSE2010,F,Semester 3
288,MATH1131,A,Semester 3
288,MATH1131,B,Semester 3
288,CSE1010,W,Semester 4
288,MATH1131,D,Semester 4
288,MATH1131,F,Semester 4
288,CSE2010,F,Semester 4
288,CSE1010,A,Semester 5
288,CSE3500,A,Semester 5
288,STAT3025,B,Semester 5
288,CSE1010,C,Semester 5
288,CSE3500,W,Semester 6
288,CSE2100,D,Semester 6
288,CSE2010,A,Semester 6
288,CSE1010,A,Semester 6
289,CSE1010,B,Semester 1
289,MATH1131,F,Semester 1
289,MATH1131,C,Semester 1
289,CSE1010,W,Semester 1
289,CSE2100,C,Semester 2
289,MATH1131,A,Semester 2
289,MATH1131,A,Semester 2
289,CSE2010,A,Semester 2
289,MATH1131,D,Semester 3
289,CSE1010,D,Semester 3
289,CSE2010,B,Semester 3
289,MATH2210,C,Semester 3
289,MATH2210,B,Semester 4
289,MATH1131,D,Semester 4
289,CSE2100,F,Semester 4
289,CSE1010,C,Semester 4
289,MATH2210,W,Semester 5
289,CSE1010,D,Semester 5
289,CSE3500,F,Semester 5
289,CSE1010,A,Semester 5
289,CSE1010,A,Semester 6
289,CSE1010,B,Semester 6
289,MATH1131,F,Semester 6
289,MATH2210,C,Semester 6
290,CSE1010,W,Semester 1
290,MATH1131,A,Semester 1
290,CSE1010,C,Semester 1
290,MATH1131,W,Semester 1
290,CSE2010,C,Semester 2
290,MATH1131,D,Semester 2
290,MATH1131,A,Semester 2
290,CSE1010,F,Semester 2
290,CSE1010,W,Semester 3
290,CSE2010,D,Semester 3
290,CSE1010,W,Semester 3
290,CSE2100,F,Semester 3
290,MATH1131,W,Semester 4
290,CSE1010,C,Semester 4
290,CSE2010,A,Semester 4
290,CSE3500,C,Semester 4
290,MATH1131,B,Semester 5
290,CSE2010,C,Semester 5
290,CSE1010,B,Semester 5
290,MATH2210,F,Semester 5
290,MATH1131,W,Semester 6
290,MATH2210,W,Semester 6
290,CSE1010,W,Semester 6
290,STAT3025,C,Semester 6
291,MATH1131,F,Semester 1
291,MATH1131,C,Semester 1
291,CSE1010,C,Semester 1
291,CSE1010,A,Semester 1
291,CSE2010,D,Semester 2
291,MATH2210,F,Semester 2
291,CSE1010,B,Semester 2
291,MATH1131,A,Semester 2
291,CSE2010,W,Semester 3
291,CSE1010,A,Semester 3
291,MATH1131,W,Semester 3
291,CSE1010,B,Semester 3
291,MATH1131,B,Semester 4
291,MATH2210,D,Semester 4
291,STAT3025,B,Semester 4
291,CSE2100,F,Semester 4
291,CSE1010,C,Semester 5
291,MATH1131,C,Semester 5
291,CSE2100,F,Semester 5
291,STAT3025,A,Semester 5
291,CSE2100,A,Semester 6
291,MATH1131,D,Semester 6
291,STAT3025,B,Semester 6
291,CSE1010,W,Semester 6
292,CSE1010,W,Semester 1
292,MATH1131,A,Semester 1
292,CSE1010,F,Semester 1
292,MATH1131,C,Semester 1
292,CSE1010,F,Semester 2
292,MATH1131,A,Semester 2
292,MATH1131,A,Semester 2
292,CSE2010,D,Semester 2
292,CSE2100,C,Semester 3
292,CSE1010,W,Semester 3
292,MATH2210,F,Semester 3
292,CSE1010,B,Semester 3
292,CSE3500,F,Semester 4
292,MATH2210,D,Semester 4
292,CSE2100,W,Semester 4
292,CSE1010,F,Semester 4
292,CSE2100,C,Semester 5
292,CSE3500,B,Semester 5
292,MATH2210,W,Semester 5
292,CSE2010,W,Semester 5
292,MATH1131,F,Semester 6
292,MATH2210,W,Semester 6
292,STAT3025,C,Semester 6
292,CSE1010,A,Semester 6
293,MATH1131,D,Semester 1
293,MATH1131,A,Semester 1
293,CSE1010,D,Semester 1
293,CSE1010,B,Semester 1
293,CSE2100,F,Semester 2
293,MATH1131,W,Semester 2
293,MATH1131,C,Semester 2
293,CSE1010,F,Semester 2
293,CSE2100,F,Semester 3
293,MATH1131,W,Semester 3
293,CSE1010,B,Semester 3
293,MATH2210,C,Semester 3
293,CSE2100,F,Semester 4
293,CSE2010,D,Semester 4
293,MATH1131,F,Semester 4
293,STAT3025,A,Semester 4
293,CSE1010,B,Semester 5
293,MATH1131,A,Semester 5
293,CSE2010,A,Semester 5
293,MATH2210,B,Semester 5
293,MATH1131,A,Semester 6
293,CSE1010,D,Semester 6
293,CSE1010,C,Semester 6
293,CSE2010,C,Semester 6
294,CSE1010,A,Semester 1
294,MATH1131,B,Semester 1
294,CSE1010,C,Semester 1
294,MATH1131,F,Semester 1
294,MATH2210,D,Semester 2
294,MATH1131,A,Semester 2
294,CSE1010,D,Semester 2
294,CSE2010,D,Semester 2
294,STAT3025,D,Semester 3
294,CSE2010,W,Semester 3
294,MATH1131,A,Semester 3
294,CSE2100,W,Semester 3
294,STAT3025,B,Semester 4
294,MATH1131,D,Semester 4
294,CSE1010,W,Semester 4
294,MATH2210,D,Semester 4
294,STAT3025,W,Semester 5
294,CSE2010,A,Semester 5
294,CSE1010,W,Semester 5
294,CSE3500,F,Semester 5
294,CSE2010,F,Semester 6
294,MATH1131,F,Semester 6
294,CSE1010,W,Semester 6
294,CSE2100,F,Semester 6
295,MATH1131,W,Semester 1
295,MATH1131,A,Semester 1
295,CSE1010,D,Semester 1
295,CSE1010,C,Semester 1
295,MATH2210,B,Semester 2
295,MATH1131,D,Semester 2
295,MATH1131,C,Semester 2
295,CSE2010,W,Semester 2
295,MATH2210,B,Semester 3
295,MATH1131,C,Semester 3
295,CSE2010,C,Semester 3
295,CSE2100,F,Semester 3
295,CSE2010,C,Semester 4
295,CSE1010,C,Semester 4
295,CSE1010,B,Semester 4
295,CSE3500,B,Semester 4
295,MATH1131,A,Semester 5
295,STAT3025,C,Semester 5
295,CSE3500,W,Semester 5
295,CSE2100,D,Semester 5
295,MATH1131,F,Semester 6
295,CSE3500,A,Semester 6
295,CSE1010,D,Semester 6
295,MATH1131,W,Semester 6
296,CSE1010,A,Semester 1
296,MATH1131,W,Semester 1
296,MATH1131,C,Semester 1
296,CSE1010,W,Semester 1
296,MATH1131,W,Semester 2
296,CSE2010,F,Semester 2
296,MATH1131,B,Semester 2
296,CSE2100,C,Semester 2
296,MATH2210,F,Semester 3
296,CSE1010,A,Semester 3
296,CSE2010,A,Semester 3
296,MATH1131,D,Semester 3
296,CSE2010,W,Semester 4
296,CSE1010,D,Semester 4
296,MATH2210,D,Semester 4
296,CSE3500,F,Semester 4
296,CSE2100,D,Semester 5
296,CSE1010,D,Semester 5
296,MATH1131,F,Semester 5
296,MATH2210,B,Semester 5
296,MATH1131,D,Semester 6
296,STAT3025,D,Semester 6
296,CSE1010,D,Semester 6
296,CSE2100,D,Semester 6
297,CSE1010,D,Semester 1
297,CSE1010,D,Semester 1
297,MATH1131,F,Semester 1
297,MATH1131,F,Semester 1
297,CSE1010,C,Semester 2
297,CSE2100,C,Semester 2
297,CSE2010,C,Semester 2
297,MATH1131,W,Semester 2
297,CSE1010,C,Semester 3
297,MATH2210,W,Semester 3
297,CSE2010,F,Semester 3
297,CSE1010,D,Semester 3
297,STAT3025,A,Semester 4
297,CSE3500,F,Semester 4
297,CSE2010,A,Semester 4
297,MATH2210,F,Semester 4
297,CSE2100,F,Semester 5
297,MATH1131,A,Semester 5
297,CSE1010,B,Semester 5
297,CSE1010,B,Semester 5
297,CSE1010,D,Semester 6
297,CSE2100,A,Semester 6
297,CSE1010,W,Semester 6
297,CSE2010,W,Semester 6
298,CSE1010,C,Semester 1
298,MATH1131,F,Semester 1
298,CSE1010,C,Semester 1
298,MATH1131,F,Semester 1
298,MATH2210,D,Semester 2
298,CSE2010,C,Semester 2
298,MATH1131,C,Semester 2
298,CSE1010,F,Semester 2
298,CSE2010,D,Semester 3
298,CSE2100,B,Semester 3
298,MATH1131,F,Semester 3
298,MATH1131,F,Semester 3
298,CSE1010,F,Semester 4
298,STAT3025,D,Semester 4
298,CSE2100,F,Semester 4
298,MATH1131,C,Semester 4
298,CSE2100,D,Semester 5
298,MATH1131,C,Semester 5
298,CSE1010,C,Semester 5
298,CSE1010,B,Semester 5
298,CSE2010,C,Semester 6
298,CSE2100,W,Semester 6
298,CSE3500,C,Semester 6
298,CSE1010,A,Semester 6
299,MATH1131,W,Semester 1
299,CSE1010,D,Semester 1
299,CSE1010,F,Semester 1
299,MATH1131,W,Semester 1
299,MATH1131,D,Semester 2
299,CSE2010,F,Semester 2
299,CSE2100,A,Semester 2
299,MATH2210,D,Semester 2
299,MATH1131,F,Semester 3
299,CSE1010,W,Semester 3
299,CSE2010,B,Semester 3
299,MATH1131,D,Semester 3
299,CSE3500,B,Semester 4
299,CSE2010,F,Semester 4
299,MATH2210,F,Semester 4
299,CSE2100,A,Semester 4
299,CSE1010,F,Semester 5
299,MATH2210,B,Semester 5
299,MATH1131,W,Semester 5
299,STAT3025,A,Semester 5
299,STAT3025,D,Semester 6
299,MATH1131,F,Semester 6
299,CSE1010,B,Semester 6
299,CSE1010,F,Semester 6
300,MATH1131,F,Semester 1
300,CSE1010,D,Semester 1
300,MATH1131,A,Semester 1
300,CSE1010,C,Semester 1
300,CSE2100,B,Semester 2
300,MATH1131,A,Semester 2
300,CSE2010,F,Semester 2
300,MATH2210,B,Semester 2
300,CSE3500,A,Semester 3
300,STAT3025,B,Semester 3
300,CSE1010,C,Semester 3
300,MATH1131,C,Semester 3
300,MATH1131,F,Semester 4
300,MATH2210,F,Semester 4
300,CSE1010,B,Semester 4
300,CSE1010,C,Semester 4
300,CSE1010,W,Semester 5
300,CSE1010,A,Semester 5
300,STAT3025,F,Semester 5
300,MATH1131,B,Semester 5
300,MATH2210,B,Semester 6
300,STAT3025,W,Semester 6
300,CSE1010,B,Semester 6
300,CSE2010,F,Semester 6
301,CSE1010,B,Semester 1
301,CSE1010,W,Semester 1
301,MATH1131,A,Semester 1
301,MATH1131,B,Semester 1
301,MATH1131,F,Semester 2
301,MATH2210,F,Semester 2
301,CSE1010,W,Semester 2
301,CSE2010,W,Semester 2
301,MATH1131,D,Semester 3
301,CSE1010,A,Semester 3
301,CSE2100,C,Semester 3
301,CSE1010,W,Semester 3
301,CSE2100,W,Semester 4
301,CSE1010,F,Semester 4
301,CSE1010,B,Semester 4
301,CSE3500,D,Semester 4
301,STAT3025,B,Semester 5
301,CSE2010,W,Semester 5
301,CSE1010,C,Semester 5
301,CSE2100,D,Semester 5
301,MATH2210,B,Semester 6
301,CSE2100,F,Semester 6
301,STAT3025,F,Semester 6
301,CSE3500,B,Semester 6
302,CSE1010,W,Semester 1
302,MATH1131,F,Semester 1
302,CSE1010,A,Semester 1
302,MATH1131,B,Semester 1
302,CSE2010,A,Semester 2
302,CSE1010,A,Semester 2
302,CSE2100,A,Semester 2
302,MATH2210,C,Semester 2
302,CSE1010,D,Semester 3
302,MATH1131,D,Semester 3
302,CSE2010,F,Semester 3
302,STAT3025,B,Semester 3
302,CSE2100,C,Semester 4
302,MATH1131,F,Semester 4
302,CSE1010,F,Semester 4
302,CSE3500,A,Semester 4
302,CSE1010,C,Semester 5
302,MATH2210,A,Semester 5
302,CSE3500,F,Semester 5
302,CSE2010,A,Semester 5
302,CSE1010,A,Semester 6
302,MATH1131,C,Semester 6
302,STAT3025,C,Semester 6
302,MATH2210,W,Semester 6
303,MATH1131,C,Semester 1
303,CSE1010,W,Semester 1
303,CSE1010,C,Semester 1
303,MATH1131,B,Semester 1
303,CSE1010,C,Semester 2
303,CSE2010,D,Semester 2
303,CSE2100,F,Semester 2
303,CSE1010,A,Semester 2
303,CSE1010,B,Semester 3
303,MATH2210,F,Semester 3
303,CSE2100,D,Semester 3
303,CSE1010,W,Semester 3
303,MATH2210,B,Semester 4
303,STAT3025,D,Semester 4
303,CSE1010,A,Semester 4
303,CSE2100,A,Semester 4
303,CSE2010,D,Semester 5
303,CSE2100,F,Semester 5
303,CSE1010,F,Semester 5
303,MATH2210,D,Semester 5
303,STAT3025,W,Semester 6
303,MATH1131,F,Semester 6
303,CSE2100,W,Semester 6
303,CSE1010,A,Semester 6
304,CSE1010,F,Semester 1
304,MATH1131,B,Semester 1
304,CSE1010,B,Semester 1
304,MATH1131,B,Semester 1
304,CSE2100,F,Semester 2
304,MATH1131,C,Semester 2
304,MATH2210,A,Semester 2
304,MATH1131,C,Semester 2
304,CSE2010,C,Semester 3
304,CSE1010,F,Semester 3
304,MATH1131,D,Semester 3
304,STAT3025,W,Semester 3
304,CSE2100,W,Semester 4
304,MATH1131,B,Semester 4
304,MATH2210,D,Semester 4
304,STAT3025,B,Semester 4
304,CSE1010,D,Semester 5
304,CSE1010,W,Semester 5
304,CSE2100,A,Semester 5
304,CSE3500,B,Semester 5
304,CSE3500,F,Semester 6
304,CSE1010,C,Semester 6
304,CSE2100,D,Semester 6
304,MATH1131,F,Semester 6
305,CSE1010,B,Semester 1
305,MATH1131,W,Semester 1
305,CSE1010,W,Semester 1
305,MATH1131,D,Semester 1
305,MATH1131,D,Semester 2
305,CSE1010,F,Semester 2
305,CSE2100,W,Semester 2
305,MATH1131,C,Semester 2
305,CSE1010,B,Semester 3
305,MATH2210,W,Semester 3
305,MATH1131,A,Semester 3
305,MATH1131,F,Semester 3
305,CSE2100,B,Semester 4
305,MATH1131,B,Semester 4
305,CSE1010,A,Semester 4
305,CSE2010,W,Semester 4
305,MATH1131,W,Semester 5
305,CSE1010,A,Semester 5
305,CSE2100,B,Semester 5
305,STAT3025,C,Semester 5
305,MATH2210,D,Semester 6
305,MATH1131,B,Semester 6
305,MATH1131,A,Semester 6
305,CSE2010,F,Semester 6
306,MATH1131,B,Semester 1
306,CSE1010,W,Semester 1
306,CSE1010,B,Semester 1
306,MATH1131,A,Semester 1
306,CSE1010,W,Semester 2
306,CSE2010,W,Semester 2
